OrganizationIdentifier,OrganizationFormalName,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityMediaSubdivisionName,ActivityStartDate,ActivityStartTime/Time,ActivityStartTime/TimeZoneCode,ActivityEndDate,ActivityEndTime/Time,ActivityEndTime/TimeZoneCode,ActivityDepthHeightMeasure/MeasureValue,ActivityDepthHeightMeasure/MeasureUnitCode,ActivityDepthAltitudeReferencePointText,ActivityTopDepthHeightMeasure/MeasureValue,ActivityTopDepthHeightMeasure/MeasureUnitCode,ActivityBottomDepthHeightMeasure/MeasureValue,ActivityBottomDepthHeightMeasure/MeasureUnitCode,ProjectIdentifier,ActivityConductingOrganizationText,MonitoringLocationIdentifier,ActivityCommentText,SampleAquifer,HydrologicCondition,HydrologicEvent,SampleCollectionMethod/MethodIdentifier,SampleCollectionMethod/MethodIdentifierContext,SampleCollectionMethod/MethodName,SampleCollectionEquipmentName,ResultDetectionConditionText,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,ResultMeasure/MeasureUnitCode,MeasureQualifierCode,ResultStatusIdentifier,StatisticalBaseCode,ResultValueTypeName,ResultWeightBasisText,ResultTimeBasisText,ResultTemperatureBasisText,ResultParticleSizeBasisText,PrecisionValue,ResultCommentText,USGSPCode,ResultDepthHeightMeasure/MeasureValue,ResultDepthHeightMeasure/MeasureUnitCode,ResultDepthAltitudeReferencePointText,SubjectTaxonomicName,SampleTissueAnatomyName,ResultAnalyticalMethod/MethodIdentifier,ResultAnalyticalMethod/MethodIdentifierContext,ResultAnalyticalMethod/MethodName,MethodDescriptionText,LaboratoryName,AnalysisStartDate,ResultLaboratoryCommentText,DetectionQuantitationLimitTypeName,DetectionQuantitationLimitMeasure/MeasureValue,DetectionQuantitationLimitMeasure/MeasureUnitCode,PreparationStartDate,ProviderName
MASSDEP,Massachusetts Department of Environmental Protection (MassDEP),MASSDEP-SM-1565,Sample-Routine,Water,Surface Water,2005-11-16,11:20:00,EST,,,,,,,,,,,2005-11,"MassDEP, Watershed Planning Program",MASSDEP-W0689,,,,,SMPSP-05,MASSDEP,Wade in/ Center stream,Water Bottle,,"Total Phosphorus, mixed forms",Unfiltered,0.015,mg/L,,Final,,Actual,,,,,,,,,,,,,4500-P-E,APHA,4500 P E ~ Phosphorus in Water by Colorimetry- Ascorbic Acid Method,https://www.nemi.gov/methods/method_summary/7436/,"MassDEP, Wall Experiment Station",2005-11-23,,Reporting limit,0.005,mg/L,,STORET
MASSDEP,Massachusetts Department of Environmental Protection (MassDEP),MASSDEP-SM-1567,Field Msr/Obs,Water,Surface Water,2005-11-16,11:31:00,EST,,,,0.4,m,Water Surface,,,,,2005-11,"MassDEP, Watershed Planning Program",MASSDEP-W0689,,,,,SMPSP-05,MASSDEP,Wade in/ Center stream,Probe/Sensor,,pH,None,7.0,None,,Final,,Actual,,,,,,"s: Field sheet recorded data were used in place of electronic data (i.e., no electronic records available).",,,,,,,FIELD MEAS,MASSDEP,Field measurement of water quality parameters using in-situ probes,,,2005-11-16,,,,,,STORET
MASSDEP,Massachusetts Department of Environmental Protection (MassDEP),MASSDEP-SM-1495,Sample-Routine,Water,Surface Water,2005-09-28,11:50:00,EDT,,,,,,,,,,,2005-11,"MassDEP, Watershed Planning Program",MASSDEP-W0689,,,,,SMPSP-05,MASSDEP,Wade in/ Center stream,Water Bottle,,"Total Phosphorus, mixed forms",Unfiltered,0.011,mg/L,,Final,,Actual,,,,,,,,,,,,,4500-P-E,APHA,4500 P E ~ Phosphorus in Water by Colorimetry- Ascorbic Acid Method,https://www.nemi.gov/methods/method_summary/7436/,"MassDEP, Wall Experiment Station",2005-09-30,,Reporting limit,0.005,mg/L,,STORET
MASSDEP,Massachusetts Department of Environmental Protection (MassDEP),MASSDEP-SM-1415,Field Msr/Obs,Water,Surface Water,2005-07-27,11:34:00,EDT,,,,0.7,m,Water Surface,,,,,2005-11,"MassDEP, Watershed Planning Program",MASSDEP-W0689,,,,,SMPSP-07,MASSDEP,Bridge Upstream,Probe/Sensor,,pH,None,7.1,None,,Final,,Actual,,,,,,,,,,,,,FIELD MEAS,MASSDEP,Field measurement of water quality parameters using in-situ probes,,,2005-07-27,,,,,,STORET
MASSDEP,Massachusetts Department of Environmental Protection (MassDEP),MASSDEP-SM-1415,Field Msr/Obs,Water,Surface Water,2005-07-27,11:34:00,EDT,,,,0.7,m,Water Surface,,,,,2005-11,"MassDEP, Watershed Planning Program",MASSDEP-W0689,,,,,SMPSP-07,MASSDEP,Bridge Upstream,Probe/Sensor,,"Temperature, water",None,26.5,deg C,,Final,,Actual,,,,,,,,,,,,,FIELD MEAS,MASSDEP,Field measurement of water quality parameters using in-situ probes,,,2005-07-27,,,,,,STORET
MASSDEP,Massachusetts Department of Environmental Protection (MassDEP),MASSDEP-SM-1180,Sample-Routine,Water,Surface Water,2005-03-23,12:40:00,EST,,,,,,,,,,,2005-11,"MassDEP, Watershed Planning Program",MASSDEP-W0689,,,,,SMPSP-08,MASSDEP,Bridge Downstream,Water Sampler (Other),,Turbidity,None,1.1,NTU,,Final,,Actual,,,,,,,,,,,,,2130-B,APHA,2130 B ~ Nephelometric Method,https://www.nemi.gov/methods/method_summary/9645/,"MassDEP, Wall Experiment Station",2005-03-25,,Reporting limit,0.10,NTU,,STORET
MASSDEP,Massachusetts Department of Environmental Protection (MassDEP),MASSDEP-SM-6138,Field Msr/Obs,Water,Surface Water,2005-02-01,10:09:00,EST,,,,0.9,m,Water Surface,,,,,2005-11,"MassDEP, Watershed Planning Program",MASSDEP-W0689,,,,,SMPSP-03,MASSDEP,Wade in/ Left bank,Probe/Sensor,,Dissolved oxygen saturation,None,105,%,,Final,,Actual,,,,,,,,,,,,,FIELD MEAS,MASSDEP,Field measurement of water quality parameters using in-situ probes,,,2005-02-01,,Instrument Detection Level,2,%,,STORET
MASSDEP,Massachusetts Department of Environmental Protection (MassDEP),MASSDEP-SM-1495,Sample-Routine,Water,Surface Water,2005-09-28,11:50:00,EDT,,,,,,,,,,,2005-11,"MassDEP, Watershed Planning Program",MASSDEP-W0689,,,,,SMPSP-05,MASSDEP,Wade in/ Center stream,Water Bottle,,Turbidity,None,0.4,NTU,,Final,,Actual,,,,,,,,,,,,,2130-B,APHA,2130 B ~ Nephelometric Method,https://www.nemi.gov/methods/method_summary/9645/,"MassDEP, Wall Experiment Station",2005-09-30,,Reporting limit,0.10,NTU,,STORET
MASSDEP,Massachusetts Department of Environmental Protection (MassDEP),MASSDEP-SM-1566,Quality Control Sample-Field Blank,Water,Surface Water,2005-11-16,11:25:00,EST,,,,,,,,,,,2005-11,"MassDEP, Watershed Planning Program",MASSDEP-W0689,,,,,SMPSP-05,MASSDEP,Wade in/ Center stream,Water Bottle,Not Detected,Turbidity,None,,NTU,,Final,,Actual,,,,,,,,,,,,,2130-B,APHA,2130 B ~ Nephelometric Method,https://www.nemi.gov/methods/method_summary/9645/,"MassDEP, Wall Experiment Station",2005-11-18,,Method Detection Level,0.10,NTU,,STORET
MASSDEP,Massachusetts Department of Environmental Protection (MassDEP),MASSDEP-SM-1335,Field Msr/Obs,Water,Surface Water,2005-05-25,10:53:00,EDT,,,,0.5,m,Water Surface,,,,,2005-11,"MassDEP, Watershed Planning Program",MASSDEP-W0689,,,,,SMPSP-05,MASSDEP,Wade in/ Center stream,Probe/Sensor,,pH,None,7.2,None,,Final,,Actual,,,,,,,,,,,,,FIELD MEAS,MASSDEP,Field measurement of water quality parameters using in-situ probes,,,2005-05-25,,,,,,STORET
MASSDEP,Massachusetts Department of Environmental Protection (MassDEP),MASSDEP-SM-1334,Quality Control Sample-Field Blank,Water,Surface Water,2005-05-25,10:50:00,EDT,,,,,,,,,,,2005-11,"MassDEP, Watershed Planning Program",MASSDEP-W0689,,,,,SMPSP-05,MASSDEP,Wade in/ Center stream,Water Bottle,Present Below Quantification Limit,Turbidity,None,,NTU,,Final,,Actual,,,,,,,,,,,,,2130-B,APHA,2130 B ~ Nephelometric Method,https://www.nemi.gov/methods/method_summary/9645/,"MassDEP, Watershed Planning Program",2005-05-27,,Lower Reporting Limit,0.5,NTU,,STORET
MASSDEP,Massachusetts Department of Environmental Protection (MassDEP),MASSDEP-LC-0597,Quality Control Sample-Field Replicate,Water,Surface Water,2005-08-16,13:16:00,EDT,,,,,,Water Surface,0,m,-888,m,2005-07,"MassDEP, Watershed Planning Program",MASSDEP-W1085,,,,,SMPSP-06,MASSDEP,Boat,Vinyl Tube,,Chlorophyll a,None,3.5,mg/m3,,Final,,Actual,,,,,,,,,,,,,445.0,USEPA,445.0 ~ EPA; Chlorophyll and Pheophytin in Algae by Fluorescence,https://www.nemi.gov/methods/method_summary/7222/,"MassDEP, Watershed Planning Program",2005-08-26,,Reporting limit,1,mg/m3,,STORET
MASSDEP,Massachusetts Department of Environmental Protection (MassDEP),MASSDEP-LC-0590_05.0,Field Msr/Obs,Water,Surface Water,2005-08-16,12:20:00,EDT,,,,5,m,Water Surface,,,,,2005-07,"MassDEP, Watershed Planning Program",MASSDEP-W1085,,,,,SMPSP-06,MASSDEP,Boat,Probe/Sensor,,Specific conductance,None,524,uS/cm,,Final,,Actual,,,25 Deg C,,,,,,,,,,FIELD MEAS-TCOMP,MASSDEP,Field measurement of water quality parameters using in-situ probes with temperature compensation,,,2005-08-16,,,,,,STORET
MASSDEP,Massachusetts Department of Environmental Protection (MassDEP),MASSDEP-LC-0590_02.5,Field Msr/Obs,Water,Surface Water,2005-08-16,12:03:00,EDT,,,,2.5,m,Water Surface,,,,,2005-07,"MassDEP, Watershed Planning Program",MASSDEP-W1085,,,,,SMPSP-06,MASSDEP,Boat,Probe/Sensor,,Dissolved oxygen saturation,None,92,%,,Final,,Actual,,,,,,,,,,,,,FIELD MEAS,MASSDEP,Field measurement of water quality parameters using in-situ probes,,,2005-08-16,,Instrument Detection Level,2,%,,STORET
MASSDEP,Massachusetts Department of Environmental Protection (MassDEP),MASSDEP-LC-0593,Sample-Routine,Water,Surface Water,2005-08-16,13:17:00,EDT,,,,,,,,,,,2005-07,"MassDEP, Watershed Planning Program",MASSDEP-W1085,,,,,SMPSP-06,MASSDEP,Boat,Water Bottle,,"Total Phosphorus, mixed forms",Unfiltered,0.011,mg/L,,Final,,Actual,,,,,,,,,,,,,4500-P-E,APHA,4500 P E ~ Phosphorus in Water by Colorimetry- Ascorbic Acid Method,https://www.nemi.gov/methods/method_summary/7436/,"MassDEP, Wall Experiment Station",2005-08-23,,Reporting limit,0.005,mg/L,,STORET
MASSDEP,Massachusetts Department of Environmental Protection (MassDEP),MASSDEP-LC-0590_23.9,Field Msr/Obs,Water,Surface Water,2005-08-16,13:12:00,EDT,,,,23.9,m,Water Surface,,,,,2005-07,"MassDEP, Watershed Planning Program",MASSDEP-W1085,,,,,SMPSP-06,MASSDEP,Boat,Probe/Sensor,Present Below Quantification Limit,Dissolved oxygen saturation,None,,%,,Final,,Actual,,,,,,,,,,,,,FIELD MEAS,MASSDEP,Field measurement of water quality parameters using in-situ probes,,,2005-08-16,,Instrument Detection Level,2,%,,STORET
MASSDEP,Massachusetts Department of Environmental Protection (MassDEP),MASSDEP-LC-0594,Quality Control Sample-Field Replicate,Water,Surface Water,2005-08-16,13:17:00,EDT,,,,,,,,,,,2005-07,"MassDEP, Watershed Planning Program",MASSDEP-W1085,,,,,SMPSP-06,MASSDEP,Boat,Water Bottle,,"Total Phosphorus, mixed forms",Unfiltered,0.012,mg/L,,Final,,Actual,,,,,,,,,,,,,4500-P-E,APHA,4500 P E ~ Phosphorus in Water by Colorimetry- Ascorbic Acid Method,https://www.nemi.gov/methods/method_summary/7436/,"MassDEP, Wall Experiment Station",2005-08-23,,Reporting limit,0.005,mg/L,,STORET
MASSDEP,Massachusetts Department of Environmental Protection (MassDEP),MASSDEP-LC-0590_00.6,Field Msr/Obs,Water,Surface Water,2005-08-16,11:52:00,EDT,,,,0.6,m,Water Surface,,,,,2005-07,"MassDEP, Watershed Planning Program",MASSDEP-W1085,,,,,SMPSP-06,MASSDEP,Boat,Probe/Sensor,,Dissolved oxygen saturation,None,92,%,,Final,,Actual,,,,,,,,,,,,,FIELD MEAS,MASSDEP,Field measurement of water quality parameters using in-situ probes,,,2005-08-16,,Instrument Detection Level,2,%,,STORET
MASSDEP,Massachusetts Department of Environmental Protection (MassDEP),MASSDEP-LC-0590_23.9,Field Msr/Obs,Water,Surface Water,2005-08-16,13:12:00,EDT,,,,23.9,m,Water Surface,,,,,2005-07,"MassDEP, Watershed Planning Program",MASSDEP-W1085,,,,,SMPSP-06,MASSDEP,Boat,Probe/Sensor,Present Below Quantification Limit,Dissolved oxygen (DO),None,,mg/L,,Final,,Actual,,,,,,,,,,,,,FIELD MEAS,MASSDEP,Field measurement of water quality parameters using in-situ probes,,,2005-08-16,,Instrument Detection Level,0.2,mg/L,,STORET
MASSDEP,Massachusetts Department of Environmental Protection (MassDEP),MASSDEP-LC-0590_14.0,Field Msr/Obs,Water,Surface Water,2005-08-16,12:55:00,EDT,,,,14,m,Water Surface,,,,,2005-07,"MassDEP, Watershed Planning Program",MASSDEP-W1085,,,,,SMPSP-06,MASSDEP,Boat,Probe/Sensor,,pH,None,## (Censored),None,,Final,,Actual,,,,,,"i: Inaccurate probe readings (based on field and/or lab QC data, stirrer issue, etc.)",,,,,,,FIELD MEAS,MASSDEP,Field measurement of water quality parameters using in-situ probes,,,2005-08-16,,,,,,STORET
MASSDEP,Massachusetts Department of Environmental Protection (MassDEP),MASSDEP-LC-0590_04.5,Field Msr/Obs,Water,Surface Water,2005-08-16,12:13:00,EDT,,,,4.5,m,Water Surface,,,,,2005-07,"MassDEP, Watershed Planning Program",MASSDEP-W1085,,,,,SMPSP-06,MASSDEP,Boat,Probe/Sensor,,pH,None,## (Censored),None,,Final,,Actual,,,,,,"i: Inaccurate probe readings (based on field and/or lab QC data, stirrer issue, etc.)",,,,,,,FIELD MEAS,MASSDEP,Field measurement of water quality parameters using in-situ probes,,,2005-08-16,,,,,,STORET
MASSDEP,Massachusetts Department of Environmental Protection (MassDEP),MASSDEP-LC-0590_19.0,Field Msr/Obs,Water,Surface Water,2005-08-16,13:06:00,EDT,,,,19,m,Water Surface,,,,,2005-07,"MassDEP, Watershed Planning Program",MASSDEP-W1085,,,,,SMPSP-06,MASSDEP,Boat,Probe/Sensor,,pH,None,## (Censored),None,,Final,,Actual,,,,,,"i: Inaccurate probe readings (based on field and/or lab QC data, stirrer issue, etc.)",,,,,,,FIELD MEAS,MASSDEP,Field measurement of water quality parameters using in-situ probes,,,2005-08-16,,,,,,STORET
MASSDEP,Massachusetts Department of Environmental Protection (MassDEP),MASSDEP-LC-0590_14.0,Field Msr/Obs,Water,Surface Water,2005-08-16,12:55:00,EDT,,,,14,m,Water Surface,,,,,2005-07,"MassDEP, Watershed Planning Program",MASSDEP-W1085,,,,,SMPSP-06,MASSDEP,Boat,Probe/Sensor,,"Temperature, water",None,5.4,deg C,,Final,,Actual,,,,,,,,,,,,,FIELD MEAS,MASSDEP,Field measurement of water quality parameters using in-situ probes,,,2005-08-16,,,,,,STORET
MASSDEP,Massachusetts Department of Environmental Protection (MassDEP),MASSDEP-LC-0590_05.5,Field Msr/Obs,Water,Surface Water,2005-08-16,12:28:00,EDT,,,,5.5,m,Water Surface,,,,,2005-07,"MassDEP, Watershed Planning Program",MASSDEP-W1085,,,,,SMPSP-06,MASSDEP,Boat,Probe/Sensor,,Dissolved oxygen saturation,None,63,%,,Final,,Actual,,,,,,,,,,,,,FIELD MEAS,MASSDEP,Field measurement of water quality parameters using in-situ probes,,,2005-08-16,,Instrument Detection Level,2,%,,STORET
MASSDEP,Massachusetts Department of Environmental Protection (MassDEP),MASSDEP-LC-0590_14.0,Field Msr/Obs,Water,Surface Water,2005-08-16,12:55:00,EDT,,,,14,m,Water Surface,,,,,2005-07,"MassDEP, Watershed Planning Program",MASSDEP-W1085,,,,,SMPSP-06,MASSDEP,Boat,Probe/Sensor,,Specific conductance,None,762,uS/cm,,Final,,Actual,,,25 Deg C,,,,,,,,,,FIELD MEAS-TCOMP,MASSDEP,Field measurement of water quality parameters using in-situ probes with temperature compensation,,,2005-08-16,,,,,,STORET
MASSDEP,Massachusetts Department of Environmental Protection (MassDEP),MASSDEP-LC-0590_05.0,Field Msr/Obs,Water,Surface Water,2005-08-16,12:20:00,EDT,,,,5,m,Water Surface,,,,,2005-07,"MassDEP, Watershed Planning Program",MASSDEP-W1085,,,,,SMPSP-06,MASSDEP,Boat,Probe/Sensor,,Dissolved oxygen saturation,None,68,%,,Final,,Actual,,,,,,,,,,,,,FIELD MEAS,MASSDEP,Field measurement of water quality parameters using in-situ probes,,,2005-08-16,,Instrument Detection Level,2,%,,STORET
MASSDEP,Massachusetts Department of Environmental Protection (MassDEP),MASSDEP-LC-0590_19.0,Field Msr/Obs,Water,Surface Water,2005-08-16,13:06:00,EDT,,,,19,m,Water Surface,,,,,2005-07,"MassDEP, Watershed Planning Program",MASSDEP-W1085,,,,,SMPSP-06,MASSDEP,Boat,Probe/Sensor,,Dissolved oxygen saturation,None,5,%,,Final,,Actual,,,,,,,,,,,,,FIELD MEAS,MASSDEP,Field measurement of water quality parameters using in-situ probes,,,2005-08-16,,Instrument Detection Level,2,%,,STORET
MASSDEP,Massachusetts Department of Environmental Protection (MassDEP),MASSDEP-LC-0590_07.5,Field Msr/Obs,Water,Surface Water,2005-08-16,12:36:00,EDT,,,,7.5,m,Water Surface,,,,,2005-07,"MassDEP, Watershed Planning Program",MASSDEP-W1085,,,,,SMPSP-06,MASSDEP,Boat,Probe/Sensor,,Dissolved oxygen saturation,None,22,%,,Final,,Actual,,,,,,,,,,,,,FIELD MEAS,MASSDEP,Field measurement of water quality parameters using in-situ probes,,,2005-08-16,,Instrument Detection Level,2,%,,STORET
MASSDEP,Massachusetts Department of Environmental Protection (MassDEP),MASSDEP-LC-0590_05.0,Field Msr/Obs,Water,Surface Water,2005-08-16,12:20:00,EDT,,,,5,m,Water Surface,,,,,2005-07,"MassDEP, Watershed Planning Program",MASSDEP-W1085,,,,,SMPSP-06,MASSDEP,Boat,Probe/Sensor,,Dissolved oxygen (DO),None,6.1,mg/L,,Final,,Actual,,,,,,,,,,,,,FIELD MEAS,MASSDEP,Field measurement of water quality parameters using in-situ probes,,,2005-08-16,,Instrument Detection Level,0.2,mg/L,,STORET
MASSDEP,Massachusetts Department of Environmental Protection (MassDEP),MASSDEP-LC-0590_14.0,Field Msr/Obs,Water,Surface Water,2005-08-16,12:55:00,EDT,,,,14,m,Water Surface,,,,,2005-07,"MassDEP, Watershed Planning Program",MASSDEP-W1085,,,,,SMPSP-06,MASSDEP,Boat,Probe/Sensor,,Dissolved oxygen (DO),None,1.0,mg/L,,Final,,Actual,,,,,,,,,,,,,FIELD MEAS,MASSDEP,Field measurement of water quality parameters using in-situ probes,,,2005-08-16,,Instrument Detection Level,0.2,mg/L,,STORET
MASSDEP,Massachusetts Department of Environmental Protection (MassDEP),MASSDEP-LC-0595,Sample-Routine,Water,Surface Water,2005-08-16,13:25:00,EDT,,,,,,,,,,,2005-07,"MassDEP, Watershed Planning Program",MASSDEP-W1085,,,,,SMPSP-06,MASSDEP,Boat,Van Dorn Bottle,,"Total Phosphorus, mixed forms",Unfiltered,0.019,mg/L,,Final,,Actual,,,,,,,,,,,,,4500-P-E,APHA,4500 P E ~ Phosphorus in Water by Colorimetry- Ascorbic Acid Method,https://www.nemi.gov/methods/method_summary/7436/,"MassDEP, Wall Experiment Station",2005-08-23,,Reporting limit,0.005,mg/L,,STORET
MASSDEP,Massachusetts Department of Environmental Protection (MassDEP),MASSDEP-LC-0590_02.5,Field Msr/Obs,Water,Surface Water,2005-08-16,12:03:00,EDT,,,,2.5,m,Water Surface,,,,,2005-07,"MassDEP, Watershed Planning Program",MASSDEP-W1085,,,,,SMPSP-06,MASSDEP,Boat,Probe/Sensor,,Specific conductance,None,513,uS/cm,,Final,,Actual,,,25 Deg C,,,,,,,,,,FIELD MEAS-TCOMP,MASSDEP,Field measurement of water quality parameters using in-situ probes with temperature compensation,,,2005-08-16,,,,,,STORET
MASSDEP,Massachusetts Department of Environmental Protection (MassDEP),MASSDEP-LC-0593,Sample-Routine,Water,Surface Water,2005-08-16,13:17:00,EDT,,,,,,,,,,,2005-07,"MassDEP, Watershed Planning Program",MASSDEP-W1085,,,,,SMPSP-06,MASSDEP,Boat,Water Bottle,,Turbidity,None,1.3,NTU,,Final,,Actual,,,,,,,,,,,,,2130-B,APHA,2130 B ~ Nephelometric Method,https://www.nemi.gov/methods/method_summary/9645/,"MassDEP, Watershed Planning Program",2005-08-17,,Reporting limit,0.2,NTU,,STORET
MASSDEP,Massachusetts Department of Environmental Protection (MassDEP),MASSDEP-LC-0590_09.5,Field Msr/Obs,Water,Surface Water,2005-08-16,12:45:00,EDT,,,,9.5,m,Water Surface,,,,,2005-07,"MassDEP, Watershed Planning Program",MASSDEP-W1085,,,,,SMPSP-06,MASSDEP,Boat,Probe/Sensor,,Dissolved oxygen saturation,None,17,%,,Final,,Actual,,,,,,,,,,,,,FIELD MEAS,MASSDEP,Field measurement of water quality parameters using in-situ probes,,,2005-08-16,,Instrument Detection Level,2,%,,STORET
MASSDEP,Massachusetts Department of Environmental Protection (MassDEP),MASSDEP-LC-0590_02.5,Field Msr/Obs,Water,Surface Water,2005-08-16,12:03:00,EDT,,,,2.5,m,Water Surface,,,,,2005-07,"MassDEP, Watershed Planning Program",MASSDEP-W1085,,,,,SMPSP-06,MASSDEP,Boat,Probe/Sensor,,"Temperature, water",None,25.9,deg C,,Final,,Actual,,,,,,,,,,,,,FIELD MEAS,MASSDEP,Field measurement of water quality parameters using in-situ probes,,,2005-08-16,,,,,,STORET
MASSDEP,Massachusetts Department of Environmental Protection (MassDEP),MASSDEP-LC-0590_00.6,Field Msr/Obs,Water,Surface Water,2005-08-16,11:52:00,EDT,,,,0.6,m,Water Surface,,,,,2005-07,"MassDEP, Watershed Planning Program",MASSDEP-W1085,,,,,SMPSP-06,MASSDEP,Boat,Probe/Sensor,,"Temperature, water",None,26.3,deg C,,Final,,Actual,,,,,,,,,,,,,FIELD MEAS,MASSDEP,Field measurement of water quality parameters using in-situ probes,,,2005-08-16,,,,,,STORET
MASSDEP,Massachusetts Department of Environmental Protection (MassDEP),MASSDEP-LC-0590_19.0,Field Msr/Obs,Water,Surface Water,2005-08-16,13:06:00,EDT,,,,19,m,Water Surface,,,,,2005-07,"MassDEP, Watershed Planning Program",MASSDEP-W1085,,,,,SMPSP-06,MASSDEP,Boat,Probe/Sensor,,"Temperature, water",None,5.2,deg C,,Final,,Actual,,,,,,,,,,,,,FIELD MEAS,MASSDEP,Field measurement of water quality parameters using in-situ probes,,,2005-08-16,,,,,,STORET
MASSDEP,Massachusetts Department of Environmental Protection (MassDEP),MASSDEP-LC-0590_19.0,Field Msr/Obs,Water,Surface Water,2005-08-16,13:06:00,EDT,,,,19,m,Water Surface,,,,,2005-07,"MassDEP, Watershed Planning Program",MASSDEP-W1085,,,,,SMPSP-06,MASSDEP,Boat,Probe/Sensor,,Dissolved oxygen (DO),None,0.6,mg/L,,Final,,Actual,,,,,,,,,,,,,FIELD MEAS,MASSDEP,Field measurement of water quality parameters using in-situ probes,,,2005-08-16,,Instrument Detection Level,0.2,mg/L,,STORET
MASSDEP,Massachusetts Department of Environmental Protection (MassDEP),MASSDEP-LC-0591,Quality Control Field Sample Equipment Rinsate Blank,Water,Surface Water,2005-08-16,13:22:00,EDT,,,,,,,,,,,2005-07,"MassDEP, Watershed Planning Program",MASSDEP-W1085,,,,,SMPSP-06,MASSDEP,Boat,Van Dorn Bottle,Present Below Quantification Limit,Turbidity,None,,NTU,,Final,,Actual,,,,,,,,,,,,,2130-B,APHA,2130 B ~ Nephelometric Method,https://www.nemi.gov/methods/method_summary/9645/,"MassDEP, Watershed Planning Program",2005-08-17,,Lower Reporting Limit,0.5,NTU,,STORET
MASSDEP,Massachusetts Department of Environmental Protection (MassDEP),MASSDEP-LC-0590_00.6,Field Msr/Obs,Water,Surface Water,2005-08-16,11:52:00,EDT,,,,0.6,m,Water Surface,,,,,2005-07,"MassDEP, Watershed Planning Program",MASSDEP-W1085,,,,,SMPSP-06,MASSDEP,Boat,Probe/Sensor,,Specific conductance,None,512,uS/cm,,Final,,Actual,,,25 Deg C,,,,,,,,,,FIELD MEAS-TCOMP,MASSDEP,Field measurement of water quality parameters using in-situ probes with temperature compensation,,,2005-08-16,,,,,,STORET
MASSDEP,Massachusetts Department of Environmental Protection (MassDEP),MASSDEP-LC-0590_05.5,Field Msr/Obs,Water,Surface Water,2005-08-16,12:28:00,EDT,,,,5.5,m,Water Surface,,,,,2005-07,"MassDEP, Watershed Planning Program",MASSDEP-W1085,,,,,SMPSP-06,MASSDEP,Boat,Probe/Sensor,,Specific conductance,None,547,uS/cm,,Final,,Actual,,,25 Deg C,,,,,,,,,,FIELD MEAS-TCOMP,MASSDEP,Field measurement of water quality parameters using in-situ probes with temperature compensation,,,2005-08-16,,,,,,STORET
MASSDEP,Massachusetts Department of Environmental Protection (MassDEP),MASSDEP-LC-0590_05.5,Field Msr/Obs,Water,Surface Water,2005-08-16,12:28:00,EDT,,,,5.5,m,Water Surface,,,,,2005-07,"MassDEP, Watershed Planning Program",MASSDEP-W1085,,,,,SMPSP-06,MASSDEP,Boat,Probe/Sensor,,"Temperature, water",None,17.4,deg C,,Final,,Actual,,,,,,,,,,,,,FIELD MEAS,MASSDEP,Field measurement of water quality parameters using in-situ probes,,,2005-08-16,,,,,,STORET
MASSDEP,Massachusetts Department of Environmental Protection (MassDEP),MASSDEP-LC-0590_04.5,Field Msr/Obs,Water,Surface Water,2005-08-16,12:13:00,EDT,,,,4.5,m,Water Surface,,,,,2005-07,"MassDEP, Watershed Planning Program",MASSDEP-W1085,,,,,SMPSP-06,MASSDEP,Boat,Probe/Sensor,,Dissolved oxygen (DO),None,6.8,mg/L,,Final,,Actual,,,,,,,,,,,,,FIELD MEAS,MASSDEP,Field measurement of water quality parameters using in-situ probes,,,2005-08-16,,Instrument Detection Level,0.2,mg/L,,STORET
MASSDEP,Massachusetts Department of Environmental Protection (MassDEP),MASSDEP-LC-0592,Quality Control Field Sample Equipment Rinsate Blank,Water,Surface Water,2005-08-16,12:40:00,EDT,,,,,,,,,,,2005-07,"MassDEP, Watershed Planning Program",MASSDEP-W1085,,,,,SMPSP-06,MASSDEP,Boat,Vinyl Tube,Not Detected,Chlorophyll a,None,,mg/m3,,Final,,Actual,,,,,,,,,,,,,445.0,USEPA,445.0 ~ EPA; Chlorophyll and Pheophytin in Algae by Fluorescence,https://www.nemi.gov/methods/method_summary/7222/,"MassDEP, Watershed Planning Program",2005-08-26,,Method Detection Level,1,mg/m3,,STORET
